review,sentiment,dish
Amazing eggs benedict with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,general
The penne pomodoro was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,pasta
Disappointed with the avocado toast. service was slow Expected better quality.,negative,bread
Good hot chocolate with authentic taste. Service could be improved but food was satisfactory.,neutral,general
Outstanding chocolate mousse with fresh ingredients. The service was prompt and professional.,positive,dessert
Amazing carbonara with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,pasta
The chocolate lava cake was absolutely delicious! Beautifully presented Highly recommend this place.,positive,dessert
Amazing quinoa salad with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,salad
Poor quality chicken sandwich. took too long to arrive Would not recommend.,negative,burger
Amazing avocado toast with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,bread
Excellent chocolate mousse! Authentic preparation Will definitely come back for more.,positive,dessert
Excellent coffee! Rich and flavorful Will definitely come back for more.,positive,coffee
Amazing hot chocolate with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,general
Poor quality wine. portion was small Would not recommend.,negative,general
Outstanding sticky toffee pudding with perfect seasoning. The service was prompt and professional.,positive,dessert
Love their tiramisu - Cooked to perfection Great place for family meal.,positive,dessert
Excellent french onion soup! Rich and flavorful Will definitely come back for more.,positive,soup
Good coffee with generous portion. Service could be improved but food was satisfactory.,neutral,coffee
The avocado toast was absolutely delicious! Authentic preparation Highly recommend this place.,positive,bread
Excellent penne pomodoro! Beautifully presented Will definitely come back for more.,positive,pasta
The wine was absolutely delicious! Authentic preparation Highly recommend this place.,positive,general
Amazing pancakes with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,dessert
The eggs benedict was decent but was a bit cold. Overall okay experience.,neutral,general
Average avocado toast for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,bread
Outstanding carbonara with authentic taste. The service was prompt and professional.,positive,pasta
Amazing chocolate mousse with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,dessert
Good salmon with great presentation. Service could be improved but food was satisfactory.,neutral,general
Outstanding chocolate lava cake with perfect seasoning. The service was prompt and professional.,positive,dessert
The margherita pizza was decent but portion was small. Overall okay experience.,neutral,pizza
Average quinoa salad for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,salad
The margherita pizza was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,pizza
Average seafood pasta for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,pasta
Poor quality eggs benedict. service was slow Would not recommend.,negative,general
Amazing veggie burger with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,burger
Love their carbonara - Authentic preparation Great place for dinner.,positive,pasta
The seafood pasta was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,pasta
Good salmon with perfect seasoning. Service could be improved but food was satisfactory.,neutral,general
Love their salmon - Rich and flavorful Great place for brunch.,positive,general
Good margherita pizza with perfect seasoning. Service could be improved but food was satisfactory.,neutral,pizza
Good hot chocolate with fresh ingredients. Service could be improved but food was satisfactory.,neutral,general
The pancakes was decent but service was slow. Overall okay experience.,neutral,dessert
Poor quality coffee. service was slow Would not recommend.,negative,coffee
The salmon was decent but portion was small. Overall okay experience.,neutral,general
Outstanding penne pomodoro with authentic taste. The service was prompt and professional.,positive,pasta
Average sticky toffee pudding for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,dessert
Outstanding seafood pasta with authentic taste. The service was prompt and professional.,positive,pasta
Disappointed with the tiramisu. portion was small Expected better quality.,negative,dessert
Excellent margherita pizza! Authentic preparation Will definitely come back for more.,positive,pizza
Love their hot chocolate - Fresh and aromatic Great place for date night.,positive,general
Disappointed with the seafood pasta. was a bit cold Expected better quality.,negative,pasta
The quinoa salad was absolutely delicious! Beautifully presented Highly recommend this place.,positive,salad
Amazing avocado toast with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,bread
The carbonara was absolutely delicious! Authentic preparation Highly recommend this place.,positive,pasta
Excellent tiramisu! Beautifully presented Will definitely come back for more.,positive,dessert
Average salmon for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,general
Amazing seafood pasta with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,pasta
