review,sentiment,dish
The quinoa salad was absolutely delicious! Fresh and aromatic Highly recommend this place.,positive,salad
Average tiramisu for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,dessert
The wine was cold. Service was slow and service was slow.,negative,general
Average quinoa salad for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,salad
Amazing chocolate mousse with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,dessert
Disappointed with the hot chocolate. service was slow Expected better quality.,negative,general
Amazing eggs benedict with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,general
Love their margherita pizza - Cooked to perfection Great place for brunch.,positive,pizza
Love their hot chocolate - Cooked to perfection Great place for family meal.,positive,general
Average carbonara for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,pasta
Outstanding pancakes with perfect seasoning. The service was prompt and professional.,positive,dessert
Outstanding salmon with generous portion. The service was prompt and professional.,positive,general
Love their margherita pizza - Beautifully presented Great place for dinner.,positive,pizza
The chicken sandwich was too salty. Service was slow and portion was small.,negative,burger
The seafood pasta was absolutely delicious! Beautifully presented Highly recommend this place.,positive,pasta
Poor quality chicken sandwich. portion was small Would not recommend.,negative,burger
Amazing chocolate mousse with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,dessert
Average sticky toffee pudding for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,dessert
The carbonara was absolutely delicious! Fresh and aromatic Highly recommend this place.,positive,pasta
The chocolate mousse was decent but service was slow. Overall okay experience.,neutral,dessert
Average tiramisu for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,dessert
The chocolate lava cake was absolutely delicious! Beautifully presented Highly recommend this place.,positive,dessert
The seafood pasta was decent but was a bit cold. Overall okay experience.,neutral,pasta
The sticky toffee pudding was decent but took too long to arrive. Overall okay experience.,neutral,dessert
Disappointed with the quinoa salad. took too long to arrive Expected better quality.,negative,salad
Disappointed with the carbonara. service was slow Expected better quality.,negative,pasta
The croissants was decent but service was slow. Overall okay experience.,neutral,bread
The coffee was too salty. Service was slow and took too long to arrive.,negative,coffee
Excellent tiramisu! Rich and flavorful Will definitely come back for more.,positive,dessert
Excellent french onion soup! Beautifully presented Will definitely come back for more.,positive,soup
Love their wine - Fresh and aromatic Great place for breakfast.,positive,general
Good margherita pizza with fresh ingredients. Service could be improved but food was satisfactory.,neutral,pizza
Excellent quinoa salad! Beautifully presented Will definitely come back for more.,positive,salad
The pancakes was decent but portion was small. Overall okay experience.,neutral,dessert
Poor quality pancakes. portion was small Would not recommend.,negative,dessert
Outstanding coffee with generous portion. The service was prompt and professional.,positive,coffee
Love their chicken sandwich - Beautifully presented Great place for date night.,positive,burger
Outstanding hot chocolate with great presentation. The service was prompt and professional.,positive,general
Amazing tiramisu with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,dessert
Outstanding tiramisu with generous portion. The service was prompt and professional.,positive,dessert
Excellent coffee! Cooked to perfection Will definitely come back for more.,positive,coffee
Amazing carbonara with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,pasta
Average margherita pizza for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,pizza
Average pancakes for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,dessert
Amazing pancakes with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,dessert
Love their chicken sandwich - Beautifully presented Great place for lunch.,positive,burger
The croissants was absolutely delicious! Fresh and aromatic Highly recommend this place.,positive,bread
Amazing wine with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,general
Love their hot chocolate - Rich and flavorful Great place for lunch.,positive,general
Outstanding chocolate mousse with great presentation. The service was prompt and professional.,positive,dessert
Good wine with fresh ingredients. Service could be improved but food was satisfactory.,neutral,general
Average chocolate lava cake for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,dessert
Good penne pomodoro with great presentation. Service could be improved but food was satisfactory.,neutral,pasta
Amazing hot chocolate with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,general
Love their carbonara - Rich and flavorful Great place for lunch.,positive,pasta
Excellent chocolate mousse! Fresh and aromatic Will definitely come back for more.,positive,dessert
